Chromosome	Monoc1_2_state3.bed_Start	Monoc1_2_state3.bed_End	Monoc1_2_state3.bed_Name	dnase_Monoc.bed_Start	dnase_Monoc.bed_End	dnase_Monoc.bed_Name
chr7	2552400	2552600	E3	2549473	2552626	chr7.1054
chr7	2568800	2569000	E3	2568417	2570706	chr7.1064
chr7	2569400	2569600	E3	2568417	2570706	chr7.1064
chr7	2571000	2572600	E3	2570978	2572649	chr7.1065
chr7	2646600	2646800	E3	2645372	2647918	chr7.1091
chr7	2686200	2686600	E3	2686353	2687876	chr7.1108
chr7	2686800	2688200	E3	2688171	2689813	chr7.1109
chr7	2686800	2688200	E3	2686353	2687876	chr7.1108
chr7	2733400	2733600	E3	2733406	2734116	chr7.1131
chr7	2733800	2734000	E3	2733406	2734116	chr7.1131
chr7	2767800	2768400	E3	2768361	2768692	chr7.1150
chr7	2772800	2773800	E3	2773789	2774006	chr7.1152
chr7	2772800	2773800	E3	2772891	2773193	chr7.1151
chr7	2777200	2777800	E3	2777741	2778228	chr7.1154
chr7	2798600	2800800	E3	2800184	2800604	chr7.1157
chr7	2812600	2815600	E3	2814650	2814890	chr7.1160
chr7	2812600	2815600	E3	2812576	2812924	chr7.1159
chr7	2831800	2832800	E3	2832477	2833073	chr7.1162
chr7	2831800	2832800	E3	2831938	2832153	chr7.1161
chr7	2860400	2860800	E3	2860130	2860474	chr7.1166
chr7	4745800	4746000	E3	4745964	4746709	chr7.1368
chr7	4750400	4752000	E3	4751398	4751615	chr7.1370
chr7	4750400	4752000	E3	4750758	4750981	chr7.1369
chr7	4766400	4766800	E3	4766199	4766573	chr7.1376
chr7	4778800	4779000	E3	4778220	4778822	chr7.1383
chr7	5029200	5029800	E3	5029662	5029839	chr7.1462
chr7	5257400	5257800	E3	5257791	5257956	chr7.1487
chr7	5422200	5422200	E3	5421748	5422627	chr7.1557
chr7	5434400	5435400	E3	5434011	5435296	chr7.1566
chr7	5437400	5437400	E3	5435989	5437594	chr7.1567
chr7	5720000	5720200	E3	5719725	5720163	chr7.1660
chr7	5731800	5732200	E3	5731957	5732078	chr7.1661
chr7	5740200	5741600	E3	5740909	5741079	chr7.1663
chr7	6178800	6179200	E3	6179116	6179475	chr7.1696
chr7	6400200	6401000	E3	6400586	6400831	chr7.1718
chr7	6430800	6433200	E3	6432905	6433288	chr7.1721
chr7	6438600	6440400	E3	6439169	6439232	chr7.1723
chr7	6461400	6463400	E3	6462765	6463205	chr7.1729
chr7	6461400	6463400	E3	6461563	6462171	chr7.1728
chr7	6470000	6471000	E3	6469910	6470163	chr7.1731
chr7	6473000	6473600	E3	6473397	6473682	chr7.1732
chr7	6673600	6675000	E3	6674579	6675048	chr7.1793
chr7	8164800	8165400	E3	8165394	8165850	chr7.1840
chr7	12623000	12623400	E3	12622959	12623044	chr7.1860
chr7	12714600	12715000	E3	12714568	12714852	chr7.1863
chr7	12758400	12759400	E3	12759304	12759452	chr7.1866
chr7	13889800	13890200	E3	13889833	13890172	chr7.1868
chr7	16707400	16708400	E3	16707696	16708025	chr7.1882
chr7	16984400	16984800	E3	16984428	16984667	chr7.1888
chr7	17184200	17184400	E3	17184095	17184222	chr7.1889
chr7	17192400	17192600	E3	17192373	17192640	chr7.1890
chr7	17812800	17813400	E3	17812932	17813153	chr7.1899
chr7	18429200	18430400	E3	18430041	18430121	chr7.1906
chr7	18592000	18592800	E3	18592089	18592209	chr7.1907
chr7	20153800	20154800	E3	20154198	20154408	chr7.1914
chr7	20239000	20239200	E3	20239014	20239307	chr7.1915
chr7	20240600	20241600	E3	20241056	20241222	chr7.1916
chr7	20258800	20259400	E3	20259333	20259827	chr7.1917
chr7	20478000	20478600	E3	20478490	20478665	chr7.1921
chr7	20505600	20507200	E3	20506212	20506346	chr7.1922
chr7	23255800	23256600	E3	23255658	23256033	chr7.1974
chr7	24818200	24818800	E3	24818513	24818894	chr7.2013
chr7	24819400	24821200	E3	24820796	24821021	chr7.2014
chr7	24825600	24827400	E3	24826621	24827004	chr7.2016
chr7	24825600	24827400	E3	24825961	24826263	chr7.2015
chr7	26404600	26404800	E3	26404797	26404930	chr7.2062
chr7	27379400	27379400	E3	27379052	27379492	chr7.2147
chr7	27399400	27399600	E3	27399454	27399641	chr7.2148
chr7	28123200	28123600	E3	28123292	28123584	chr7.2162
chr7	28838800	28840800	E3	28839765	28840182	chr7.2181
chr7	29124400	29124600	E3	29124558	29124718	chr7.2187
chr7	29218200	29218400	E3	29217780	29218232	chr7.2197
chr7	29242200	29242800	E3	29242175	29242656	chr7.2200
chr7	29288000	29288800	E3	29288451	29288695	chr7.2202
chr7	29359200	29359600	E3	29359389	29360038	chr7.2208
chr7	30210000	30210800	E3	30210435	30210799	chr7.2238
chr7	30224000	30225400	E3	30225310	30225348	chr7.2241
chr7	30224000	30225400	E3	30224569	30225077	chr7.2240
chr7	30265600	30265800	E3	30265552	30266081	chr7.2243
chr7	30276600	30277800	E3	30276921	30277398	chr7.2244
chr7	30292200	30292800	E3	30292530	30292850	chr7.2246
chr7	30467200	30467400	E3	30467109	30467575	chr7.2250
chr7	30468400	30468600	E3	30468374	30468871	chr7.2251
chr7	30475800	30475800	E3	30475720	30476035	chr7.2253
chr7	30485600	30486200	E3	30485363	30485916	chr7.2255
chr7	30503600	30504800	E3	30504055	30504262	chr7.2258
chr7	31680000	31680800	E3	31680045	31680229	chr7.2407
chr7	31929200	31931000	E3	31929984	31930257	chr7.2413
chr7	36158600	36160000	E3	36158738	36159275	chr7.2486
chr7	36230200	36230400	E3	36230322	36230705	chr7.2491
chr7	36231800	36232600	E3	36231646	36232183	chr7.2492
chr7	36247600	36248000	E3	36247368	36248027	chr7.2494
chr7	36312200	36313600	E3	36312284	36312837	chr7.2500
chr7	36320000	36321400	E3	36320416	36320837	chr7.2501
chr7	36322400	36323600	E3	36322839	36323768	chr7.2502
chr7	36327600	36327600	E3	36327529	36327878	chr7.2503
chr7	36663200	36665400	E3	36665078	36665257	chr7.2511
chr7	36766800	36767400	E3	36766902	36767049	chr7.2515
chr7	36782400	36782800	E3	36782474	36782751	chr7.2517
chr7	36789000	36789200	E3	36788967	36789134	chr7.2519
chr7	36815200	36815600	E3	36815307	36815627	chr7.2520
chr7	36989000	36989600	E3	36989244	36989610	chr7.2522
chr7	37071400	37072400	E3	37071619	37071872	chr7.2526
chr7	37131600	37133400	E3	37132226	37132530	chr7.2527
chr7	37248000	37249000	E3	37248206	37248319	chr7.2531
chr7	37350000	37351600	E3	37350109	37350293	chr7.2535
chr7	37375800	37376000	E3	37375916	37376218	chr7.2536
chr7	37483600	37486200	E3	37486068	37486289	chr7.2546
chr7	37483600	37486200	E3	37484728	37484921	chr7.2545
chr7	37704600	37706400	E3	37706143	37706226	chr7.2552
chr7	38255600	38256200	E3	38255303	38255698	chr7.2566
chr7	38347000	38348400	E3	38347281	38347637	chr7.2570
chr7	38380800	38382000	E3	38380785	38381272	chr7.2577
chr7	38393600	38394200	E3	38394012	38394211	chr7.2580
chr7	38397800	38398800	E3	38398627	38399022	chr7.2581
chr7	38403200	38403400	E3	38403059	38403387	chr7.2582
chr7	38406800	38408000	E3	38407594	38408133	chr7.2583
chr7	38409600	38410000	E3	38409438	38409820	chr7.2584
chr7	38696000	38696400	E3	38696163	38696319	chr7.2588
chr7	38696800	38697600	E3	38696593	38696901	chr7.2589
chr7	38713600	38714600	E3	38713497	38713742	chr7.2591
chr7	40308400	40309000	E3	40308493	40308843	chr7.2612
chr7	41817800	41818000	E3	41817539	41818030	chr7.2626
chr7	41921200	41922200	E3	41921147	41921736	chr7.2629
chr7	43612400	43612800	E3	43612094	43612433	chr7.2655
chr7	43787200	43787600	E3	43787353	43787629	chr7.2659
chr7	43831000	43832000	E3	43831296	43831663	chr7.2664
chr7	43915400	43916600	E3	43915800	43916208	chr7.2667
chr7	44114200	44115200	E3	44115134	44115180	chr7.2715
chr7	44114200	44115200	E3	44113206	44114365	chr7.2714
chr7	44661200	44662600	E3	44662471	44662658	chr7.2835
chr7	44661200	44662600	E3	44661016	44661217	chr7.2834
chr7	44668400	44669600	E3	44669576	44669825	chr7.2836
chr7	44677600	44678000	E3	44677729	44678001	chr7.2837
chr7	44774800	44775800	E3	44775058	44775420	chr7.2849
chr7	44807400	44807800	E3	44807241	44808337	chr7.2860
chr7	44926200	44927200	E3	44927120	44927234	chr7.2870
chr7	44999400	45000000	E3	44998922	45000093	chr7.2878
chr7	45061400	45061800	E3	45061260	45061419	chr7.2891
chr7	45075600	45076800	E3	45076048	45076272	chr7.2894
chr7	47493200	47494200	E3	47492628	47493887	chr7.3048
chr7	47513000	47514000	E3	47513498	47513703	chr7.3052
chr7	47521000	47522600	E3	47521685	47522061	chr7.3054
chr7	47537000	47537200	E3	47536865	47537306	chr7.3057
chr7	47542400	47544400	E3	47542969	47543056	chr7.3058
chr7	47544800	47545200	E3	47544964	47545143	chr7.3059
chr7	47559800	47561000	E3	47560955	47561807	chr7.3061
chr7	47559800	47561000	E3	47560072	47560895	chr7.3060
chr7	47583600	47583800	E3	47583426	47583885	chr7.3068
chr7	47596600	47597200	E3	47595973	47596781	chr7.3070
chr7	47640400	47640600	E3	47640472	47640718	chr7.3083
chr7	47641000	47641000	E3	47640976	47641369	chr7.3084
chr7	47641200	47642000	E3	47640976	47641369	chr7.3084
chr7	47981000	47981200	E3	47980715	47981392	chr7.3109
chr7	48124600	48126200	E3	48124425	48124885	chr7.3117
chr7	50246000	50246200	E3	50246169	50246710	chr7.3146
chr7	50369200	50370600	E3	50369406	50369524	chr7.3158
chr7	50460200	50462200	E3	50461442	50461546	chr7.3163
chr7	50460200	50462200	E3	50460808	50461046	chr7.3162
chr7	50504000	50504000	E3	50503921	50504117	chr7.3171
chr7	55600400	55602400	E3	55601908	55602730	chr7.3287
chr7	55600400	55602400	E3	55600935	55601390	chr7.3286
chr7	55620000	55620400	E3	55620329	55620712	chr7.3290
chr7	55620600	55620800	E3	55620329	55620712	chr7.3290
chr7	56067200	56068400	E3	56067881	56068208	chr7.3308
chr7	66100600	66101800	E3	66100720	66101366	chr7.3900
chr7	66137600	66138000	E3	66137835	66138410	chr7.3907
chr7	66234000	66234600	E3	66234036	66234089	chr7.3923
chr7	66282200	66282400	E3	66282037	66282820	chr7.3926
chr7	66312200	66313800	E3	66313569	66313711	chr7.3935
chr7	66594000	66594200	E3	66594182	66594368	chr7.3946
chr7	71868200	71868400	E3	71868148	71868347	chr7.4001
chr7	71870000	71871200	E3	71870329	71870818	chr7.4003
chr7	72275800	72278200	E3	72276433	72276835	chr7.4013
chr7	72381400	72382000	E3	72381817	72382379	chr7.4020
chr7	72618600	72619400	E3	72618548	72618739	chr7.4051
chr7	72629000	72629200	E3	72629192	72629668	chr7.4054
chr7	72650800	72651600	E3	72650885	72651179	chr7.4060
chr7	72706000	72706000	E3	72705901	72706374	chr7.4065
chr7	72718400	72718800	E3	72717365	72719333	chr7.4071
chr7	73260200	73260400	E3	73260100	73260316	chr7.4180
chr7	73265200	73266000	E3	73265148	73265371	chr7.4181
chr7	73633800	73635400	E3	73635062	73635177	chr7.4306
chr7	73633800	73635400	E3	73633928	73634824	chr7.4305
chr7	73644200	73645800	E3	73644779	73644986	chr7.4310
chr7	73655600	73656000	E3	73655862	73655997	chr7.4311
chr7	74075400	74075600	E3	74075095	74075710	chr7.4436
chr7	74172400	74173200	E3	74172197	74172439	chr7.4438
chr7	74180400	74180800	E3	74179592	74180586	chr7.4439
chr7	74182800	74183000	E3	74182908	74183370	chr7.4441
chr7	74183200	74183200	E3	74182908	74183370	chr7.4441
chr7	74204000	74204400	E3	74202250	74204051	chr7.4449
chr7	74204800	74205800	E3	74205198	74205366	chr7.4451
chr7	74204800	74205800	E3	74204519	74204896	chr7.4450
chr7	74206000	74207000	E3	74206112	74206245	chr7.4452
chr7	74212600	74212800	E3	74212659	74212798	chr7.4453
chr7	74570400	74571200	E3	74570672	74570937	chr7.4501
chr7	74592800	74593400	E3	74592730	74593270	chr7.4506
chr7	74594800	74595600	E3	74595532	74596516	chr7.4507
chr7	75085000	75086200	E3	75085601	75086046	chr7.4576
chr7	75164000	75165000	E3	75164275	75164603	chr7.4579
chr7	75198400	75199600	E3	75198985	75199320	chr7.4583
chr7	75233200	75233400	E3	75233291	75233374	chr7.4589
chr7	75233800	75234600	E3	75234535	75234647	chr7.4590
chr7	75300400	75301200	E3	75300747	75300867	chr7.4602
chr7	75490800	75491200	E3	75490969	75491309	chr7.4625
chr7	75505800	75506400	E3	75505652	75505953	chr7.4628
chr7	75535000	75535200	E3	75535104	75535834	chr7.4633
chr7	75575200	75575800	E3	75575003	75575340	chr7.4637
chr7	75579600	75580200	E3	75579770	75579821	chr7.4638
chr7	75583400	75583800	E3	75583241	75583590	chr7.4640
chr7	75625600	75627400	E3	75626745	75626942	chr7.4653
chr7	76075400	76075600	E3	76074809	76075439	chr7.4715
chr7	76137000	76137400	E3	76137157	76137710	chr7.4731
chr7	76269600	76271000	E3	76270235	76270714	chr7.4746
chr7	76629400	76629400	E3	76622200	76631016	chr7.4759
chr7	76781400	76781800	E3	76781685	76781829	chr7.4767
chr7	76851600	76851600	E3	76851512	76851725	chr7.4770
chr7	76945400	76946600	E3	76946019	76946310	chr7.4773
chr7	76955800	76956600	E3	76956479	76956877	chr7.4774
chr7	76980600	76981800	E3	76980906	76981185	chr7.4777
chr7	77039400	77039800	E3	77039518	77039852	chr7.4778
chr7	77092800	77093000	E3	77092967	77093194	chr7.4782
chr7	77097000	77097200	E3	77096867	77097172	chr7.4783
chr7	77381000	77382000	E3	77381372	77381686	chr7.4792
chr7	80350400	80351400	E3	80351254	80351456	chr7.4805
chr7	80352200	80352800	E3	80352099	80352329	chr7.4806
chr7	80570200	80572000	E3	80571564	80571826	chr7.4808
chr7	90242200	90242600	E3	90242523	90242742	chr7.4854
chr7	97816000	97816600	E3	97816282	97816382	chr7.4957
chr7	97905600	97905600	E3	97905580	97906092	chr7.4988
chr7	97906000	97906200	E3	97905580	97906092	chr7.4988
chr7	97916800	97918000	E3	97916341	97917877	chr7.4994
chr7	97918600	97919000	E3	97918668	97919033	chr7.4995
chr7	98845400	98846800	E3	98846111	98846633	chr7.5108
chr7	98927000	98929200	E3	98928275	98928489	chr7.5115
chr7	98979400	98979800	E3	98979455	98979576	chr7.5120
chr7	98981000	98982400	E3	98982251	98982324	chr7.5122
chr7	98981000	98982400	E3	98981745	98981939	chr7.5121
chr7	98983000	98983600	E3	98983154	98983523	chr7.5123
chr7	98984000	98984800	E3	98984547	98984848	chr7.5124
chr7	98989600	98991000	E3	98989991	98991375	chr7.5125
chr7	99076600	99077200	E3	99076539	99076770	chr7.5148
chr7	99753600	99754400	E3	99754304	99754809	chr7.5190
chr7	99962200	99963800	E3	99963377	99963450	chr7.5225
chr7	99966600	99967800	E3	99966630	99967188	chr7.5226
chr7	99982400	99982800	E3	99982404	99982565	chr7.5230
chr7	100042200	100042600	E3	100041946	100042517	chr7.5237
chr7	100070600	100071000	E3	100070240	100070872	chr7.5244
chr7	100153600	100154600	E3	100154358	100154399	chr7.5260
chr7	100274400	100274600	E3	100270761	100274429	chr7.5294
chr7	100275000	100278800	E3	100275339	100278914	chr7.5295
chr7	100463200	100463400	E3	100463251	100466578	chr7.5350
chr7	100483800	100484600	E3	100484475	100485813	chr7.5358
chr7	100782000	100782200	E3	100781403	100782145	chr7.5411
chr7	100884000	100884600	E3	100884280	100884506	chr7.5451
chr7	101360400	101362800	E3	101360721	101362185	chr7.5564
chr7	101369400	101370600	E3	101370064	101370143	chr7.5568
chr7	101369400	101370600	E3	101369284	101369476	chr7.5567
chr7	101372200	101373400	E3	101372687	101373026	chr7.5570
chr7	101372200	101373400	E3	101372144	101372402	chr7.5569
chr7	101526200	101526800	E3	101526044	101526556	chr7.5597
chr7	101535200	101536200	E3	101535663	101535864	chr7.5598
chr7	101548200	101548600	E3	101548144	101548401	chr7.5599
chr7	101554400	101555400	E3	101555386	101555706	chr7.5600
chr7	101596000	101597200	E3	101596793	101597040	chr7.5604
chr7	101596000	101597200	E3	101596208	101596525	chr7.5603
chr7	101634000	101634200	E3	101634103	101634662	chr7.5606
chr7	101689000	101689400	E3	101689085	101689704	chr7.5617
chr7	101704400	101706000	E3	101705168	101705715	chr7.5622
chr7	101707200	101709400	E3	101707740	101708454	chr7.5623
chr7	101775800	101776600	E3	101775385	101775963	chr7.5625
chr7	101784800	101785000	E3	101784252	101784841	chr7.5626
chr7	102064600	102065600	E3	102065173	102065770	chr7.5710
chr7	102148000	102148400	E3	102148109	102148374	chr7.5747
chr7	104965400	104966600	E3	104965750	104965969	chr7.5835
chr7	105359000	105359400	E3	105359102	105359440	chr7.5861
chr7	105449200	105450200	E3	105449651	105450037	chr7.5864
chr7	106005600	106006400	E3	106005782	106006095	chr7.5879
chr7	106065200	106065800	E3	106065312	106065851	chr7.5883
chr7	106193000	106193600	E3	106193233	106193534	chr7.5884
chr7	106358600	106359000	E3	106358824	106358876	chr7.5887
chr7	106593200	106593800	E3	106593293	106593802	chr7.5893
chr7	106598000	106599000	E3	106598302	106598576	chr7.5894
chr7	106744000	106744200	E3	106743891	106744112	chr7.5899
chr7	123507400	123507600	E3	123507353	123507592	chr7.6003
chr7	127856600	127857400	E3	127857031	127857489	chr7.6053
chr7	127876800	127878000	E3	127876912	127877488	chr7.6058
chr7	128031400	128031600	E3	128031140	128031449	chr7.6077
chr7	128163200	128163600	E3	128163335	128163697	chr7.6096
chr7	128582200	128582400	E3	128582130	128582405	chr7.6157
chr7	128584800	128588800	E3	128588664	128589398	chr7.6160
chr7	128584800	128588800	E3	128587985	128588187	chr7.6159
chr7	128584800	128588800	E3	128587304	128587857	chr7.6158
chr7	128589200	128589800	E3	128588664	128589398	chr7.6160
chr7	128777000	128778000	E3	128777413	128777651	chr7.6169
chr7	129041200	129041400	E3	129041228	129041596	chr7.6187
chr7	129246400	129247800	E3	129246737	129246910	chr7.6196
chr7	129254800	129255800	E3	129255030	129255165	chr7.6198
chr7	129361000	129361200	E3	129360990	129361080	chr7.6201
chr7	129588600	129588800	E3	129588665	129589021	chr7.6225
chr7	130692400	130692600	E3	130692310	130692521	chr7.6265
chr7	130695400	130695800	E3	130695633	130695674	chr7.6266
chr7	130796200	130796800	E3	130796143	130796224	chr7.6273
chr7	130904600	130904600	E3	130904318	130904684	chr7.6274
chr7	130920000	130921000	E3	130920494	130920802	chr7.6276
chr7	132075600	132075800	E3	132075340	132076144	chr7.6324
chr7	132720000	132720200	E3	132719824	132720422	chr7.6344
chr7	133769600	133769800	E3	133769555	133769732	chr7.6348
chr7	133859600	133860000	E3	133859487	133859864	chr7.6351
chr7	133896800	133898600	E3	133897587	133897971	chr7.6354
chr7	134128600	134130200	E3	134129097	134129159	chr7.6359
chr7	134853000	134853200	E3	134852793	134853192	chr7.6368
chr7	134939000	134940200	E3	134938875	134939424	chr7.6382
chr7	135222800	135223200	E3	135222760	135222902	chr7.6387
chr7	137588200	137588800	E3	137588408	137588734	chr7.6404
chr7	137645800	137646800	E3	137645973	137646326	chr7.6406
chr7	137809600	137810400	E3	137810213	137810757	chr7.6410
chr7	137810600	137810800	E3	137810213	137810757	chr7.6410
chr7	138250600	138251600	E3	138250532	138250754	chr7.6415
chr7	138759600	138760000	E3	138759784	138760073	chr7.6428
chr7	139365000	139368600	E3	139365394	139365889	chr7.6477
chr7	139418800	139420600	E3	139418683	139418993	chr7.6479
chr7	139448000	139449200	E3	139448833	139449111	chr7.6481
chr7	139470800	139471600	E3	139471156	139471575	chr7.6482
chr7	139472600	139473000	E3	139472710	139472950	chr7.6483
chr7	139552000	139554200	E3	139553928	139554207	chr7.6489
chr7	139575000	139576200	E3	139575650	139576060	chr7.6492
chr7	139597000	139600200	E3	139597621	139597754	chr7.6494
chr7	139615200	139617200	E3	139616171	139616608	chr7.6495
chr7	139951000	139953000	E3	139952552	139953145	chr7.6529
chr7	140042600	140042800	E3	140042777	140043322	chr7.6542
chr7	140375200	140375800	E3	140375133	140375476	chr7.6569
chr7	140376200	140376200	E3	140376132	140376546	chr7.6570
chr7	141360200	141360400	E3	141360019	141360420	chr7.6586
chr7	141372000	141372600	E3	141371894	141372206	chr7.6587
chr7	141375600	141376800	E3	141375742	141375876	chr7.6588
chr7	141584200	141585000	E3	141584735	141584810	chr7.6593
chr7	141589200	141590200	E3	141589249	141589433	chr7.6594
chr7	142903200	142903400	E3	142902991	142903457	chr7.6666
chr7	142920000	142920800	E3	142919869	142920262	chr7.6668
chr7	144539200	144539600	E3	144539437	144539754	chr7.6731
chr7	148405200	148405800	E3	148405491	148405606	chr7.6745
chr7	148782800	148784000	E3	148783039	148783184	chr7.6763
chr7	149249600	149250400	E3	149249910	149250220	chr7.6813
chr7	149257000	149257400	E3	149256994	149257147	chr7.6815
chr7	149450000	149450000	E3	149449722	149451049	chr7.6831
chr7	150022600	150023200	E3	150022280	150022636	chr7.6920
chr7	150061200	150061800	E3	150060995	150061414	chr7.6936
